task,playerCount,score,duration,stageId,playerIds,High,Low,Medium,efficiency,wave
Whac a Mole,6,52.26130653266332,2.0258833333333333,N9LsNkFXCSszsur9E,"8yqSpZdLtZAPgHTai,Bf5qctZCckaYQojpx,EXrnSCtgHxTYTBYMP,XtQtQ5YDBGr37zoxs,qG27vhN4efsszEcWB,uCqrmoAACtCkyByrg",0,1,0,25.796799683757698,1
Whac a Mole,6,15.053763440860216,2.0377833333333335,MgZHFdofvnzbroJRe,"8yqSpZdLtZAPgHTai,Bf5qctZCckaYQojpx,EXrnSCtgHxTYTBYMP,XtQtQ5YDBGr37zoxs,qG27vhN4efsszEcWB,uCqrmoAACtCkyByrg",0,0,1,7.387322879040239,1
Whac a Mole,6,17.142857142857142,2.0314666666666668,BQHWXyBDBWFTYCsmY,"8yqSpZdLtZAPgHTai,Bf5qctZCckaYQojpx,EXrnSCtgHxTYTBYMP,XtQtQ5YDBGr37zoxs,qG27vhN4efsszEcWB,uCqrmoAACtCkyByrg",1,0,0,8.43866031579342,1
Whac a Mole,6,40.57142857142857,2.0314666666666668,BQHWXyBDBWFTYCsmY,"8yqSpZdLtZAPgHTai,Bf5qctZCckaYQojpx,EXrnSCtgHxTYTBYMP,XtQtQ5YDBGr37zoxs,qG27vhN4efsszEcWB,uCqrmoAACtCkyByrg",1,0,0,19.971496080711095,1
Whac a Mole,6,22.285714285714285,2.0314666666666668,BQHWXyBDBWFTYCsmY,"8yqSpZdLtZAPgHTai,Bf5qctZCckaYQojpx,EXrnSCtgHxTYTBYMP,XtQtQ5YDBGr37zoxs,qG27vhN4efsszEcWB,uCqrmoAACtCkyByrg",1,0,0,10.970258410531446,1
Whac a Mole,6,38.69346733668342,2.0258833333333333,N9LsNkFXCSszsur9E,"8yqSpZdLtZAPgHTai,Bf5qctZCckaYQojpx,EXrnSCtgHxTYTBYMP,XtQtQ5YDBGr37zoxs,qG27vhN4efsszEcWB,uCqrmoAACtCkyByrg",0,1,0,19.099553612012908,1
Whac a Mole,6,13.440860215053764,2.0377833333333335,MgZHFdofvnzbroJRe,"8yqSpZdLtZAPgHTai,Bf5qctZCckaYQojpx,EXrnSCtgHxTYTBYMP,XtQtQ5YDBGr37zoxs,qG27vhN4efsszEcWB,uCqrmoAACtCkyByrg",0,0,1,6.59582399914307,1
Whac a Mole,6,0,2.0314666666666668,BQHWXyBDBWFTYCsmY,"8yqSpZdLtZAPgHTai,Bf5qctZCckaYQojpx,EXrnSCtgHxTYTBYMP,XtQtQ5YDBGr37zoxs,qG27vhN4efsszEcWB,uCqrmoAACtCkyByrg",1,0,0,0,1
Whac a Mole,6,10.857142857142858,2.0314666666666668,BQHWXyBDBWFTYCsmY,"8yqSpZdLtZAPgHTai,Bf5qctZCckaYQojpx,EXrnSCtgHxTYTBYMP,XtQtQ5YDBGr37zoxs,qG27vhN4efsszEcWB,uCqrmoAACtCkyByrg",1,0,0,5.344484866669167,1
Whac a Mole,6,22.613065326633166,2.0258833333333333,N9LsNkFXCSszsur9E,"8yqSpZdLtZAPgHTai,Bf5qctZCckaYQojpx,EXrnSCtgHxTYTBYMP,XtQtQ5YDBGr37zoxs,qG27vhN4efsszEcWB,uCqrmoAACtCkyByrg",0,1,0,11.162076786241311,1
Guess the Correlation,3,35,0.6070166666666666,c5RwicevxM2qnPTZM,"YtgokR3Df2XGrKKZW,kzLduLJj7BoM3Cr9y,mt9KqxW2pmepxZePY",0,0,1,57.65904285988853,1
Guess the Correlation,3,60,0.4838166666666667,fB3Hij2Rnt4aCs7qv,"YtgokR3Df2XGrKKZW,kzLduLJj7BoM3Cr9y,mt9KqxW2pmepxZePY",1,0,0,124.0139171173654,1
Guess the Correlation,3,79,1.3272833333333334,S9Hfo4S95SoSeqDHh,"YtgokR3Df2XGrKKZW,kzLduLJj7BoM3Cr9y,mt9KqxW2pmepxZePY",0,1,0,59.52007232818916,1
Wolf Goat Cabbage,3,100,3.3543166666666666,TMpyEACWFJjEDitt7,"YtgokR3Df2XGrKKZW,kzLduLJj7BoM3Cr9y,mt9KqxW2pmepxZePY",1,0,0,29.812331374000667,1
Wolf Goat Cabbage,3,100,3.3038166666666666,um5J8LxEq4z7PnGeT,"YtgokR3Df2XGrKKZW,kzLduLJj7BoM3Cr9y,mt9KqxW2pmepxZePY",0,0,1,30.26802334673534,1
Wolf Goat Cabbage,3,0,4.615966666666667,n6hmWGBMAjRjbQC9H,"YtgokR3Df2XGrKKZW,kzLduLJj7BoM3Cr9y,mt9KqxW2pmepxZePY",0,1,0,0,1
Whac a Mole,3,0,2.0215666666666667,964sTf9vEJjZuJugS,"YtgokR3Df2XGrKKZW,kzLduLJj7BoM3Cr9y,mt9KqxW2pmepxZePY",1,0,0,0,1
Whac a Mole,3,0,2.02095,LC999zRMc8y79fbwJ,"YtgokR3Df2XGrKKZW,kzLduLJj7BoM3Cr9y,mt9KqxW2pmepxZePY",0,1,0,0,1
Whac a Mole,3,80.64516129032258,2.01465,qGJiEAhP6XEtqah3J,"YtgokR3Df2XGrKKZW,kzLduLJj7BoM3Cr9y,mt9KqxW2pmepxZePY",0,0,1,40.02936554256202,1
Whac a Mole,3,0,2.01465,qGJiEAhP6XEtqah3J,"YtgokR3Df2XGrKKZW,kzLduLJj7BoM3Cr9y,mt9KqxW2pmepxZePY",0,0,1,0,1
Whac a Mole,3,33.165829145728644,2.02095,LC999zRMc8y79fbwJ,"YtgokR3Df2XGrKKZW,kzLduLJj7BoM3Cr9y,mt9KqxW2pmepxZePY",0,1,0,16.41100925096051,1
Whac a Mole,3,41.70854271356784,2.02095,LC999zRMc8y79fbwJ,"YtgokR3Df2XGrKKZW,kzLduLJj7BoM3Cr9y,mt9KqxW2pmepxZePY",0,1,0,20.638087391359427,1
Whac a Mole,3,78.49462365591398,2.01465,qGJiEAhP6XEtqah3J,"YtgokR3Df2XGrKKZW,kzLduLJj7BoM3Cr9y,mt9KqxW2pmepxZePY",0,0,1,38.96191579476037,1
Guess the Correlation,3,60,1.813,wRnKk5hTMaGux4r6L,"AkWLsbt9oHXG2RFRc,Ay9fZBdKJASLwEDRd,vCj4NKS7jecMJXqCJ",0,0,1,33.09431880860453,1
Guess the Correlation,3,100,1.4485833333333333,S3agoJm8XAAA8j9k4,"AkWLsbt9oHXG2RFRc,Ay9fZBdKJASLwEDRd,vCj4NKS7jecMJXqCJ",1,0,0,69.03296323994708,1
Guess the Correlation,3,100,1.1437666666666666,o5unjoisC68tjNsTQ,"AkWLsbt9oHXG2RFRc,Ay9fZBdKJASLwEDRd,vCj4NKS7jecMJXqCJ",0,1,0,87.43041995745054,1
Wolf Goat Cabbage,3,100,0.9213,PSY6vBWNDKAYsicbi,"AkWLsbt9oHXG2RFRc,Ay9fZBdKJASLwEDRd,vCj4NKS7jecMJXqCJ",1,0,0,108.54227721697602,1
Wolf Goat Cabbage,3,100,0.8503833333333334,RdYm5oYvkMREKsyRc,"AkWLsbt9oHXG2RFRc,Ay9fZBdKJASLwEDRd,vCj4NKS7jecMJXqCJ",0,0,1,117.59402622346784,1
Wolf Goat Cabbage,3,100,1.0555333333333334,QkoXtdBEsFbMqhE2x,"AkWLsbt9oHXG2RFRc,Ay9fZBdKJASLwEDRd,vCj4NKS7jecMJXqCJ",0,1,0,94.73883660708645,1
Whac a Mole,3,63.44086021505376,2.0330666666666666,8LmiAkg4Mcz2GvQGY,"AkWLsbt9oHXG2RFRc,Ay9fZBdKJASLwEDRd,vCj4NKS7jecMJXqCJ",0,0,1,31.204515452052938,1
Whac a Mole,3,14.285714285714286,2.0417833333333335,uzAWstyZfiYh7PGFa,"AkWLsbt9oHXG2RFRc,Ay9fZBdKJASLwEDRd,vCj4NKS7jecMJXqCJ",1,0,0,6.996684737548525,1
Whac a Mole,3,0,2.0332333333333334,Lzu67kgS95R4xgyLE,"AkWLsbt9oHXG2RFRc,Ay9fZBdKJASLwEDRd,vCj4NKS7jecMJXqCJ",0,1,0,0,1
Whac a Mole,3,19.597989949748744,2.0332333333333334,Lzu67kgS95R4xgyLE,"AkWLsbt9oHXG2RFRc,Ay9fZBdKJASLwEDRd,vCj4NKS7jecMJXqCJ",0,1,0,9.638829753798749,1
Whac a Mole,3,21.50537634408602,2.0330666666666666,8LmiAkg4Mcz2GvQGY,"AkWLsbt9oHXG2RFRc,Ay9fZBdKJASLwEDRd,vCj4NKS7jecMJXqCJ",0,0,1,10.57780184815354,1
Whac a Mole,3,0,2.0417833333333335,uzAWstyZfiYh7PGFa,"AkWLsbt9oHXG2RFRc,Ay9fZBdKJASLwEDRd,vCj4NKS7jecMJXqCJ",1,0,0,0,1
Whac a Mole,3,32.25806451612903,2.0330666666666666,8LmiAkg4Mcz2GvQGY,"AkWLsbt9oHXG2RFRc,Ay9fZBdKJASLwEDRd,vCj4NKS7jecMJXqCJ",0,0,1,15.866702772230308,1
Whac a Mole,3,32.1608040201005,2.0332333333333334,Lzu67kgS95R4xgyLE,"AkWLsbt9oHXG2RFRc,Ay9fZBdKJASLwEDRd,vCj4NKS7jecMJXqCJ",0,1,0,15.817566775464613,1
Guess the Correlation,1,57,0.6124,Nibktm9awqFmoD6wD,vyWBe7siaK6gwAByt,0,0,1,93.0764206401045,1
Guess the Correlation,1,52,0.33821666666666667,rLPv5mcZYdRm8Cmwe,vyWBe7siaK6gwAByt,1,0,0,153.74759769378605,1
Guess the Correlation,1,34,0.36156666666666665,jFgHbyjGGjDKd4T8y,vyWBe7siaK6gwAByt,0,1,0,94.03521711072186,1
Wolf Goat Cabbage,1,0,0.2810666666666667,sRxGCdxMBSe2Jp7hK,vyWBe7siaK6gwAByt,0,0,1,0,1
Wolf Goat Cabbage,1,0,1.6479833333333334,oh2GPSHJS9avSHEjp,vyWBe7siaK6gwAByt,0,1,0,0,1
Wolf Goat Cabbage,1,100,0.6934333333333333,tHqYGD7fjKNiWJEoT,vyWBe7siaK6gwAByt,1,0,0,144.20996971590637,1
Whac a Mole,1,95.6989247311828,2.020983333333333,GuGSeFAJCsDBn5PEe,vyWBe7siaK6gwAByt,0,0,1,47.35265410296117,1
Whac a Mole,1,88,2.018283333333333,ru3FkcFfz8rroqpHS,vyWBe7siaK6gwAByt,1,0,0,43.60141043956498,1
Whac a Mole,1,41.20603015075377,2.012033333333333,YQHHm8aTanGjYh7ne,vyWBe7siaK6gwAByt,0,1,0,20.479794975606985,1
Wolf Goat Cabbage,1,0,5.018266666666666,L62vrMbYwMGgxnaDQ,aCb3QiLzXSWBexDWK,0,0,1,0,1
Wolf Goat Cabbage,1,0,5.0254,YNQQ73i2XyGxfByks,aCb3QiLzXSWBexDWK,1,0,0,0,1
Wolf Goat Cabbage,1,0,5.0254,aeWcRYr5fgA7mK4nc,aCb3QiLzXSWBexDWK,0,1,0,0,1
Whac a Mole,1,0,2.0103,CMxpgDCHySpY747AN,aCb3QiLzXSWBexDWK,0,1,0,0,1
Whac a Mole,1,0,2.03065,xXkH2ZgLYWqLT2jzm,aCb3QiLzXSWBexDWK,1,0,0,0,1
Whac a Mole,1,0,2.023416666666667,wp9sBxHKHqxmrRadk,aCb3QiLzXSWBexDWK,0,0,1,0,1
Guess the Correlation,1,69,0.56595,h53iYKJZybqs79yQ4,bHTeZGAGD8xodKjQM,1,0,0,121.91889742910152,1
Guess the Correlation,1,60,0.5021833333333333,8N3amouZAKcSBZa5J,bHTeZGAGD8xodKjQM,0,1,0,119.47827818525771,1
Guess the Correlation,1,22,0.45308333333333334,eLtkyuc9HsxfwhD5J,bHTeZGAGD8xodKjQM,0,0,1,48.55618907485746,1
Wolf Goat Cabbage,1,100,4.7637,YdMFjPy3MT78iLrnH,bHTeZGAGD8xodKjQM,1,0,0,20.99208598358419,1
Wolf Goat Cabbage,1,0,5.019066666666666,J2atJwRdCA48W4GPF,bHTeZGAGD8xodKjQM,0,1,0,0,1
Wolf Goat Cabbage,1,100,0.6963333333333334,iMhrbEjR9STLDu44E,bHTeZGAGD8xodKjQM,0,0,1,143.60938247965532,1
Whac a Mole,1,57.142857142857146,2.02975,PCC2AiAcHMqZfcuoB,bHTeZGAGD8xodKjQM,1,0,0,28.152657786849193,1
Whac a Mole,1,0,2.0206166666666667,RbckqqfNNqmMQckzg,bHTeZGAGD8xodKjQM,0,1,0,0,1
Whac a Mole,1,1.075268817204301,2.0145166666666667,pw6vKqr7KQ2Wbr2QM,bHTeZGAGD8xodKjQM,0,0,1,0.5337601991566054,1
Guess the Correlation,6,87,1.4766333333333332,CnjeGH2HrsqAww3yP,"BZs6bCKhF7tsyqZez,DWMpWvpMGZNx4Qfm8,SFNwKMvAbaPbLMFaF,Zy9mxbknYKNm9bBmb,hXT8xayfHkXp2aWRB,kRDkFgDMCBjWSeKr9",0,0,1,58.917808528409225,1
Guess the Correlation,6,100,1.9388833333333333,e522k6ZiqzEyaWCFk,"BZs6bCKhF7tsyqZez,DWMpWvpMGZNx4Qfm8,SFNwKMvAbaPbLMFaF,Zy9mxbknYKNm9bBmb,hXT8xayfHkXp2aWRB,kRDkFgDMCBjWSeKr9",1,0,0,51.57607901455305,1
Guess the Correlation,6,94,2.0178,6afCZoJbjbdhsPe6u,"BZs6bCKhF7tsyqZez,DWMpWvpMGZNx4Qfm8,SFNwKMvAbaPbLMFaF,Zy9mxbknYKNm9bBmb,hXT8xayfHkXp2aWRB,kRDkFgDMCBjWSeKr9",0,1,0,46.58539002874418,1
Wolf Goat Cabbage,6,100,3.2821166666666666,6hfbRHM6c2wSJLPeq,"BZs6bCKhF7tsyqZez,DWMpWvpMGZNx4Qfm8,SFNwKMvAbaPbLMFaF,Zy9mxbknYKNm9bBmb,hXT8xayfHkXp2aWRB,kRDkFgDMCBjWSeKr9",0,0,1,30.468143017463326,1
Wolf Goat Cabbage,6,100,1.6007166666666666,SLK8jujDCKmPLqtrs,"BZs6bCKhF7tsyqZez,DWMpWvpMGZNx4Qfm8,SFNwKMvAbaPbLMFaF,Zy9mxbknYKNm9bBmb,hXT8xayfHkXp2aWRB,kRDkFgDMCBjWSeKr9",1,0,0,62.47201774205304,1
Wolf Goat Cabbage,6,100,2.6521,BgYLQc8cXdcP3uEcn,"BZs6bCKhF7tsyqZez,DWMpWvpMGZNx4Qfm8,SFNwKMvAbaPbLMFaF,Zy9mxbknYKNm9bBmb,hXT8xayfHkXp2aWRB,kRDkFgDMCBjWSeKr9",0,1,0,37.705968854869724,1
Whac a Mole,6,10.75268817204301,2.058116666666667,MLRwTiRuL4u5vYBKs,"BZs6bCKhF7tsyqZez,DWMpWvpMGZNx4Qfm8,SFNwKMvAbaPbLMFaF,Zy9mxbknYKNm9bBmb,hXT8xayfHkXp2aWRB,kRDkFgDMCBjWSeKr9",0,0,1,5.224528009608951,1
Whac a Mole,6,5.142857142857143,2.0643333333333334,9iAT9TyuXD96w4hzy,"BZs6bCKhF7tsyqZez,DWMpWvpMGZNx4Qfm8,SFNwKMvAbaPbLMFaF,Zy9mxbknYKNm9bBmb,hXT8xayfHkXp2aWRB,kRDkFgDMCBjWSeKr9",1,0,0,2.4912920117182997,1
Whac a Mole,6,17.714285714285715,2.0643333333333334,9iAT9TyuXD96w4hzy,"BZs6bCKhF7tsyqZez,DWMpWvpMGZNx4Qfm8,SFNwKMvAbaPbLMFaF,Zy9mxbknYKNm9bBmb,hXT8xayfHkXp2aWRB,kRDkFgDMCBjWSeKr9",1,0,0,8.581116929251921,1
Whac a Mole,6,8.040201005025125,2.0715166666666667,2JYQTGJLz2fh2AHyr,"BZs6bCKhF7tsyqZez,DWMpWvpMGZNx4Qfm8,SFNwKMvAbaPbLMFaF,Zy9mxbknYKNm9bBmb,hXT8xayfHkXp2aWRB,kRDkFgDMCBjWSeKr9",0,1,0,3.8813112799921754,1
Whac a Mole,6,0,2.058116666666667,MLRwTiRuL4u5vYBKs,"BZs6bCKhF7tsyqZez,DWMpWvpMGZNx4Qfm8,SFNwKMvAbaPbLMFaF,Zy9mxbknYKNm9bBmb,hXT8xayfHkXp2aWRB,kRDkFgDMCBjWSeKr9",0,0,1,0,1
Whac a Mole,6,9.142857142857142,2.0643333333333334,9iAT9TyuXD96w4hzy,"BZs6bCKhF7tsyqZez,DWMpWvpMGZNx4Qfm8,SFNwKMvAbaPbLMFaF,Zy9mxbknYKNm9bBmb,hXT8xayfHkXp2aWRB,kRDkFgDMCBjWSeKr9",1,0,0,4.428963576388088,1
Whac a Mole,6,12.56281407035176,2.0715166666666667,2JYQTGJLz2fh2AHyr,"BZs6bCKhF7tsyqZez,DWMpWvpMGZNx4Qfm8,SFNwKMvAbaPbLMFaF,Zy9mxbknYKNm9bBmb,hXT8xayfHkXp2aWRB,kRDkFgDMCBjWSeKr9",0,1,0,6.064548874987775,1
Whac a Mole,6,9.045226130653266,2.0715166666666667,2JYQTGJLz2fh2AHyr,"BZs6bCKhF7tsyqZez,DWMpWvpMGZNx4Qfm8,SFNwKMvAbaPbLMFaF,Zy9mxbknYKNm9bBmb,hXT8xayfHkXp2aWRB,kRDkFgDMCBjWSeKr9",0,1,0,4.366475189991197,1
Whac a Mole,6,13.06532663316583,2.0715166666666667,2JYQTGJLz2fh2AHyr,"BZs6bCKhF7tsyqZez,DWMpWvpMGZNx4Qfm8,SFNwKMvAbaPbLMFaF,Zy9mxbknYKNm9bBmb,hXT8xayfHkXp2aWRB,kRDkFgDMCBjWSeKr9",0,1,0,6.307130829987286,1
Whac a Mole,6,9.714285714285714,2.0643333333333334,9iAT9TyuXD96w4hzy,"BZs6bCKhF7tsyqZez,DWMpWvpMGZNx4Qfm8,SFNwKMvAbaPbLMFaF,Zy9mxbknYKNm9bBmb,hXT8xayfHkXp2aWRB,kRDkFgDMCBjWSeKr9",1,0,0,4.705773799912343,1
Whac a Mole,6,6.285714285714286,2.0643333333333334,9iAT9TyuXD96w4hzy,"BZs6bCKhF7tsyqZez,DWMpWvpMGZNx4Qfm8,SFNwKMvAbaPbLMFaF,Zy9mxbknYKNm9bBmb,hXT8xayfHkXp2aWRB,kRDkFgDMCBjWSeKr9",1,0,0,3.0449124587668104,1
Whac a Mole,6,15.591397849462366,2.058116666666667,MLRwTiRuL4u5vYBKs,"BZs6bCKhF7tsyqZez,DWMpWvpMGZNx4Qfm8,SFNwKMvAbaPbLMFaF,Zy9mxbknYKNm9bBmb,hXT8xayfHkXp2aWRB,kRDkFgDMCBjWSeKr9",0,0,1,7.57556561393298,1
Whac a Mole,6,4.571428571428571,2.0643333333333334,9iAT9TyuXD96w4hzy,"BZs6bCKhF7tsyqZez,DWMpWvpMGZNx4Qfm8,SFNwKMvAbaPbLMFaF,Zy9mxbknYKNm9bBmb,hXT8xayfHkXp2aWRB,kRDkFgDMCBjWSeKr9",1,0,0,2.214481788194044,1
Whac a Mole,6,9.547738693467336,2.0715166666666667,2JYQTGJLz2fh2AHyr,"BZs6bCKhF7tsyqZez,DWMpWvpMGZNx4Qfm8,SFNwKMvAbaPbLMFaF,Zy9mxbknYKNm9bBmb,hXT8xayfHkXp2aWRB,kRDkFgDMCBjWSeKr9",0,1,0,4.609057144990708,1
Guess the Correlation,3,32,1.8688,Wm6MbcPu3NyW2DisP,"aAYbL2wGDbQD4LwZR,c55Wd2FqwyMd4enfL,faF53E2t5SoyTDQeW",0,0,1,17.123287671232877,1
Guess the Correlation,3,81,1.7481,yn4bEfLXJvrHka9rP,"aAYbL2wGDbQD4LwZR,c55Wd2FqwyMd4enfL,faF53E2t5SoyTDQeW",1,0,0,46.33602196670671,1
Guess the Correlation,3,96,0.6896333333333333,x3zvEosyJpS5AvqZh,"aAYbL2wGDbQD4LwZR,c55Wd2FqwyMd4enfL,faF53E2t5SoyTDQeW",0,1,0,139.2044081395911,1
Wolf Goat Cabbage,3,100,1.4743666666666666,YvAonRso7Azkknyb5,"aAYbL2wGDbQD4LwZR,c55Wd2FqwyMd4enfL,faF53E2t5SoyTDQeW",0,0,1,67.82573308313174,1
Wolf Goat Cabbage,3,100,2.4707666666666666,R746oxCRRmaGxmdE8,"aAYbL2wGDbQD4LwZR,c55Wd2FqwyMd4enfL,faF53E2t5SoyTDQeW",0,1,0,40.47326740687776,1
Wolf Goat Cabbage,3,100,0.8996,zPkAYNgCbJ2SA2vDs,"aAYbL2wGDbQD4LwZR,c55Wd2FqwyMd4enfL,faF53E2t5SoyTDQeW",1,0,0,111.16051578479325,1
Whac a Mole,3,0,2.0390166666666665,xESnPka9zyCib4D9W,"aAYbL2wGDbQD4LwZR,c55Wd2FqwyMd4enfL,faF53E2t5SoyTDQeW",0,0,1,0,1
Whac a Mole,3,12.571428571428571,2.06155,MuFTNd9FKnYpJ3ZGP,"aAYbL2wGDbQD4LwZR,c55Wd2FqwyMd4enfL,faF53E2t5SoyTDQeW",1,0,0,6.0980468925946845,1
Whac a Mole,3,11.827956989247312,2.0390166666666665,xESnPka9zyCib4D9W,"aAYbL2wGDbQD4LwZR,c55Wd2FqwyMd4enfL,faF53E2t5SoyTDQeW",0,0,1,5.8008142761203425,1
Whac a Mole,3,10.285714285714286,2.06155,MuFTNd9FKnYpJ3ZGP,"aAYbL2wGDbQD4LwZR,c55Wd2FqwyMd4enfL,faF53E2t5SoyTDQeW",1,0,0,4.989311093941105,1
Whac a Mole,3,30.150753768844222,2.041183333333333,uennu7FmyHSgew4KE,"aAYbL2wGDbQD4LwZR,c55Wd2FqwyMd4enfL,faF53E2t5SoyTDQeW",0,1,0,14.771212990264255,1
Whac a Mole,3,27.63819095477387,2.041183333333333,uennu7FmyHSgew4KE,"aAYbL2wGDbQD4LwZR,c55Wd2FqwyMd4enfL,faF53E2t5SoyTDQeW",0,1,0,13.5402785744089,1
Whac a Mole,3,45.7286432160804,2.041183333333333,uennu7FmyHSgew4KE,"aAYbL2wGDbQD4LwZR,c55Wd2FqwyMd4enfL,faF53E2t5SoyTDQeW",0,1,0,22.40300636856745,1
Guess the Correlation,6,55,2.0197,9TEBwvxLu33X6kHzi,"KyjQytakR326H4DhC,YRhNfzQBGjdBuv8DP,dYt9SNAPXjwszG32h,gdievbK6cEgWd5Wf3,pgnEZQbqQPcZHuLfA,yj9gbkaegKYWXJsg9",0,0,1,27.23176709412289,1
Guess the Correlation,6,80,2.026266666666667,diaPAWGXrNeAv6urQ,"KyjQytakR326H4DhC,YRhNfzQBGjdBuv8DP,dYt9SNAPXjwszG32h,gdievbK6cEgWd5Wf3,pgnEZQbqQPcZHuLfA,yj9gbkaegKYWXJsg9",1,0,0,39.481476607225105,1
Guess the Correlation,6,48,2.02525,QvEcqPgbKbbLG9xB3,"KyjQytakR326H4DhC,YRhNfzQBGjdBuv8DP,dYt9SNAPXjwszG32h,gdievbK6cEgWd5Wf3,pgnEZQbqQPcZHuLfA,yj9gbkaegKYWXJsg9",0,1,0,23.70077768176768,1
Wolf Goat Cabbage,6,100,1.5839166666666666,fbbvu6zKLwYqGroHd,"KyjQytakR326H4DhC,YRhNfzQBGjdBuv8DP,dYt9SNAPXjwszG32h,gdievbK6cEgWd5Wf3,pgnEZQbqQPcZHuLfA,yj9gbkaegKYWXJsg9",0,0,1,63.13463460830221,1
Wolf Goat Cabbage,6,100,4.139366666666667,zSEMkzh8YFKPecdTr,"KyjQytakR326H4DhC,YRhNfzQBGjdBuv8DP,dYt9SNAPXjwszG32h,gdievbK6cEgWd5Wf3,pgnEZQbqQPcZHuLfA,yj9gbkaegKYWXJsg9",1,0,0,24.15828508386951,1
Wolf Goat Cabbage,6,100,1.81125,jW6pwK9AGnYe7KWuJ,"KyjQytakR326H4DhC,YRhNfzQBGjdBuv8DP,dYt9SNAPXjwszG32h,gdievbK6cEgWd5Wf3,pgnEZQbqQPcZHuLfA,yj9gbkaegKYWXJsg9",0,1,0,55.21048999309869,1
Whac a Mole,6,20.43010752688172,2.04705,QiY4vyRn9HYs6D4oD,"KyjQytakR326H4DhC,YRhNfzQBGjdBuv8DP,dYt9SNAPXjwszG32h,gdievbK6cEgWd5Wf3,pgnEZQbqQPcZHuLfA,yj9gbkaegKYWXJsg9",0,0,1,9.980267959689172,1
Whac a Mole,6,0,2.04705,QiY4vyRn9HYs6D4oD,"KyjQytakR326H4DhC,YRhNfzQBGjdBuv8DP,dYt9SNAPXjwszG32h,gdievbK6cEgWd5Wf3,pgnEZQbqQPcZHuLfA,yj9gbkaegKYWXJsg9",0,0,1,0,1
Whac a Mole,6,10.285714285714286,2.0605166666666666,JqruFFBuYSqZuMBcf,"KyjQytakR326H4DhC,YRhNfzQBGjdBuv8DP,dYt9SNAPXjwszG32h,gdievbK6cEgWd5Wf3,pgnEZQbqQPcZHuLfA,yj9gbkaegKYWXJsg9",1,0,0,4.991813195257316,1
Whac a Mole,6,0,2.0605166666666666,JqruFFBuYSqZuMBcf,"KyjQytakR326H4DhC,YRhNfzQBGjdBuv8DP,dYt9SNAPXjwszG32h,gdievbK6cEgWd5Wf3,pgnEZQbqQPcZHuLfA,yj9gbkaegKYWXJsg9",1,0,0,0,1
Whac a Mole,6,15.075376884422111,2.0315,44qkmLoaXPbJi3TvR,"KyjQytakR326H4DhC,YRhNfzQBGjdBuv8DP,dYt9SNAPXjwszG32h,gdievbK6cEgWd5Wf3,pgnEZQbqQPcZHuLfA,yj9gbkaegKYWXJsg9",0,1,0,7.420810674094074,1
Whac a Mole,6,0,2.0315,44qkmLoaXPbJi3TvR,"KyjQytakR326H4DhC,YRhNfzQBGjdBuv8DP,dYt9SNAPXjwszG32h,gdievbK6cEgWd5Wf3,pgnEZQbqQPcZHuLfA,yj9gbkaegKYWXJsg9",0,1,0,0,1
Whac a Mole,6,26.633165829145728,2.0315,44qkmLoaXPbJi3TvR,"KyjQytakR326H4DhC,YRhNfzQBGjdBuv8DP,dYt9SNAPXjwszG32h,gdievbK6cEgWd5Wf3,pgnEZQbqQPcZHuLfA,yj9gbkaegKYWXJsg9",0,1,0,13.110098857566197,1
Whac a Mole,6,11.827956989247312,2.04705,QiY4vyRn9HYs6D4oD,"KyjQytakR326H4DhC,YRhNfzQBGjdBuv8DP,dYt9SNAPXjwszG32h,gdievbK6cEgWd5Wf3,pgnEZQbqQPcZHuLfA,yj9gbkaegKYWXJsg9",0,0,1,5.778049871398995,1
Whac a Mole,6,18.817204301075268,2.04705,QiY4vyRn9HYs6D4oD,"KyjQytakR326H4DhC,YRhNfzQBGjdBuv8DP,dYt9SNAPXjwszG32h,gdievbK6cEgWd5Wf3,pgnEZQbqQPcZHuLfA,yj9gbkaegKYWXJsg9",0,0,1,9.192352068134763,1
Whac a Mole,6,17.714285714285715,2.0605166666666666,JqruFFBuYSqZuMBcf,"KyjQytakR326H4DhC,YRhNfzQBGjdBuv8DP,dYt9SNAPXjwszG32h,gdievbK6cEgWd5Wf3,pgnEZQbqQPcZHuLfA,yj9gbkaegKYWXJsg9",1,0,0,8.597011614054265,1
Whac a Mole,6,23.115577889447238,2.0315,44qkmLoaXPbJi3TvR,"KyjQytakR326H4DhC,YRhNfzQBGjdBuv8DP,dYt9SNAPXjwszG32h,gdievbK6cEgWd5Wf3,pgnEZQbqQPcZHuLfA,yj9gbkaegKYWXJsg9",0,1,0,11.378576366944248,1
Whac a Mole,6,15.053763440860216,2.04705,QiY4vyRn9HYs6D4oD,"KyjQytakR326H4DhC,YRhNfzQBGjdBuv8DP,dYt9SNAPXjwszG32h,gdievbK6cEgWd5Wf3,pgnEZQbqQPcZHuLfA,yj9gbkaegKYWXJsg9",0,0,1,7.353881654507812,1
Whac a Mole,6,25.714285714285715,2.0605166666666666,JqruFFBuYSqZuMBcf,"KyjQytakR326H4DhC,YRhNfzQBGjdBuv8DP,dYt9SNAPXjwszG32h,gdievbK6cEgWd5Wf3,pgnEZQbqQPcZHuLfA,yj9gbkaegKYWXJsg9",1,0,0,12.479532988143289,1
